Age,Income,Location,Samplingtime,Sex,Drinking,Education,Marriage,Smoking
51.921,21467.88991,13,3,2,1,1,2,0
52.197,18348.62385,13,3,1,1,1,2,0
57.429,21838.61775,13,3,1,1,2,2,1
58.598,13302.75229,13,3,2,0,1,2,0
48.799,23869.11315,13,3,1,1,1,2,1
27.871,25810.39755,13,3,1,0,3,2,1
63.841,6152.905199,13,3,2,0,1,4,0
50.902,27033.63914,13,3,1,0,1,2,1
49.396,27033.63914,13,3,2,0,2,2,0
57.76,30688.07339,13,3,1,0,3,2,0
54.059,30688.07339,13,3,2,0,2,2,0
52.835,61743.11927,13,3,2,0,1,2,0
53.355,21932.72171,13,3,1,0,2,2,1
54.182,21932.72171,13,3,2,0,1,2,0
22.582,21932.72171,13,3,1,0,2,1,0
61.593,15409.78593,13,3,1,0,2,2,0
44.019,7339.449541,13,3,1,1,1,2,1
43.8,7339.449541,13,3,2,0,1,2,0
50.089,34348.62385,13,3,2,0,1,2,0
58.114,38754.12844,13,3,1,0,1,2,1
53.366,37920.4893,13,3,2,0,2,2,0
34.946,26018.34862,13,3,1,1,2,2,1
11.984,26018.34862,13,3,1,0,1,1,0
50.116,11009.17431,13,3,2,0,1,2,0
54.045,11009.17431,13,3,1,1,1,2,0
45.454,46146.78899,13,3,1,1,3,2,1
37.024,24495.41284,13,3,1,0,2,2,1
41.73,16559.63303,13,3,2,0,2,4,0
37.615,47125.38226,13,3,1,1,3,2,1
43.619,29969.41896,13,3,1,1,4,2,1
39.866,29969.41896,13,3,2,0,1,2,0
14.93,18654.43425,13,3,1,0,2,1,0
45.774,31651.37615,13,3,1,1,1,2,1
62.686,19933.94495,13,3,2,1,1,2,0
28.953,18348.62385,13,3,2,1,5,2,0
71.326,38532.11009,13,3,2,0,2,2,0
43.14,44036.69725,13,3,2,0,3,2,0
45.87,61.16207951,13,3,1,0,2,2,0
41.9,61.16207951,13,3,2,1,1,2,0
44.386,19638.30275,13,3,1,1,1,2,0
40.175,19638.30275,13,3,2,0,2,2,0
44.055,45.87155963,13,3,2,0,1,2,0
45.314,229.3577982,13,3,2,0,1,2,0
58.864,91.74311927,13,3,1,1,1,2,1
70.53,27518.34862,13,3,2,0,1,2,0
31.871,16238.53211,13,3,2,0,2,2,0
69.84,10442.66055,13,3,1,1,1,2,1
65.35,10442.66055,13,3,2,0,1,2,0
43.042,15067.27829,13,3,1,1,1,2,1
65.467,7798.165138,13,3,1,0,1,2,1
60.578,7798.165138,13,3,2,0,1,2,0
40.148,10611.6208,13,3,1,0,1,2,0
39.666,10611.6208,13,3,2,0,1,2,0
11.034,10611.6208,13,3,1,0,1,1,0
37.944,11697.24771,13,3,2,0,1,2,0
59.54,49908.25688,13,3,1,1,1,2,1
56.682,49908.25688,13,3,2,0,1,2,0
77.399,6568.807339,13,3,1,1,1,2,1
69.908,6568.807339,13,3,2,0,1,2,0
61.769,5000,13,3,1,0,1,2,1
29.93,8807.33945,13,3,2,0,2,2,0
8.164,8807.33945,13,3,2,0,1,1,0
68.452,3440.366973,13,3,1,1,1,2,1
34.089,11009.17431,13,3,1,1,2,2,0
21.092,11009.17431,13,3,2,1,1,1,0
58.155,3669.724771,13,3,1,1,1,2,1
58.127,3669.724771,13,3,2,0,1,2,0
39.68,2293.577982,13,3,1,1,2,2,1
39.674,2293.577982,13,3,2,0,1,2,0
62.897,29692.66055,13,3,1,0,3,2,1
64.266,29692.66055,13,3,2,0,1,2,0
51.992,26972.47706,13,3,2,0,1,2,0
45.782,16893.11927,13,3,1,0,2,2,1
44.715,16893.11927,13,3,2,0,1,2,0
63.882,14435.77982,13,3,1,0,1,2,0
61.766,14435.77982,13,3,2,0,1,2,0
43.975,-49510.70336,13,3,2,0,1,2,0
44.46,-49510.70336,13,3,1,1,4,2,1
49.235,10570.94801,13,3,2,0,1,2,0
42.839,2632.110092,13,3,2,0,1,2,0
44.706,2632.110092,13,3,1,1,1,2,1
46.721,-12382.11009,13,3,2,0,1,2,0
47.023,-12382.11009,13,3,1,0,1,2,0
60.663,3710.091743,13,3,1,1,1,2,1
59.636,3710.091743,13,3,2,0,1,2,0
69.725,2935.779817,13,3,2,0,1,2,0
69.229,2935.779817,13,3,1,0,1,2,0
53.205,-17871.55963,13,3,2,0,1,2,0
57.12,-17871.55963,13,3,1,1,1,2,0
30.943,-17871.55963,13,3,2,0,1,2,0
7.452,6816.278523,13,3,2,0,1,1,0
63.001,6816.278523,13,3,2,0,1,2,0
66.426,6816.278523,13,3,1,0,1,2,1
45.988,3165.137615,13,3,2,0,1,2,0
47.981,3165.137615,13,3,1,0,1,2,1
48.556,28929.66361,13,3,2,0,1,2,0
52.958,32232.4159,13,3,2,0,1,2,0
40.914,-70336.39144,13,3,2,0,1,2,0
41.333,-70336.39144,13,3,1,1,1,2,1
57.52,2449.541284,13,3,2,0,1,2,0
56.994,2449.541284,13,3,1,0,3,2,0
71.869,91.74311927,13,3,2,0,1,2,0
76.047,91.74311927,13,3,1,0,1,2,0
62.535,665.1376147,13,3,2,0,1,2,0
62.546,665.1376147,13,3,1,1,2,2,0
63.392,0,13,3,1,0,1,2,0
65.687,0,13,3,2,0,1,2,0
36.085,45641.02564,13,3,1,0,4,2,0
45.153,32962.96296,13,3,1,0,3,2,0
33.057,45641.02564,13,3,2,0,5,2,0
42.513,32962.96296,13,3,2,0,4,2,0
34.001,33168.09117,13,3,2,0,4,2,0
46.683,26210.82621,13,3,1,0,5,2,0
43.691,26210.82621,13,3,2,0,4,2,0
42.976,30769.23077,13,3,1,0,4,2,1
46.141,30769.23077,13,3,2,0,2,2,0
43.047,23995.14722,13,3,1,0,3,2,0
34.828,23995.14722,13,3,2,0,4,2,0
11.072,23995.14722,13,3,2,0,1,1,0
32.816,29914.24501,13,3,2,0,5,2,0
59.995,34435.89744,13,3,1,0,2,2,0
59.912,34435.89744,13,3,2,0,2,2,0
41.802,34900.2849,13,3,1,0,5,2,0
37.749,34900.2849,13,3,2,0,4,2,0
44.715,40777.77778,13,3,1,0,4,2,1
38.946,40777.77778,13,3,2,0,4,2,0
57.864,51068.37607,13,3,1,1,4,2,1
48.567,205128.2051,13,3,2,0,3,2,0
41.919,29927.35043,13,3,2,0,4,2,0
38.825,37049.85755,13,3,2,0,5,2,0
32.099,35726.49573,13,3,2,0,5,2,0
38.96,36467.23647,13,3,1,0,5,2,0
34.908,36467.23647,13,3,2,0,4,2,0
7.795,36467.23647,13,3,2,0,1,1,0
66.335,26761.46789,13,3,2,0,1,2,0
45.158,155275.2294,13,3,1,1,3,2,1
34.771,1330.275229,13,3,1,1,2,2,0
29.665,1330.275229,13,3,2,1,2,2,0
63.384,15115.59633,13,3,2,0,1,2,0
64.778,51100.91743,13,3,1,1,1,2,1
58.034,51100.91743,13,3,2,0,1,2,0
52.813,13165.13762,13,3,1,1,1,2,1
49.333,13165.13762,13,3,2,1,1,2,0
48.797,15091.74312,13,3,2,1,2,2,0
50.954,15091.74312,13,3,1,1,3,2,1
39.723,155275.2294,13,3,2,0,3,2,0
57.476,51559.63303,13,3,2,0,1,2,0
43.622,14954.12844,13,3,2,0,1,2,0
69.651,51376.14679,13,3,2,0,1,2,0
11.08,11600.91743,13,3,1,0,1,1,0
41.774,11600.91743,13,3,2,0,1,2,0
46.494,11600.91743,13,3,1,1,2,2,1
37.878,16284.40367,13,3,2,0,2,2,0
39.077,8830.275229,13,3,1,0,2,2,1
34.428,7829.12844,13,3,2,0,2,2,0
38.886,7829.12844,13,3,1,1,2,2,1
60.186,23280.73395,13,3,2,1,1,2,0
61.528,23280.73395,13,3,1,1,1,2,1
33.123,6908.256881,13,3,1,1,2,2,0
29.637,6908.256881,13,3,2,0,2,2,0
30.637,11712.53823,13,3,1,1,2,2,0
23.713,11712.53823,13,3,2,1,2,2,0
46.146,25344.0367,13,3,1,0,1,2,1
44.096,25344.0367,13,3,2,0,1,2,0
36.279,0,13,3,2,0,1,2,0
36.277,16590.80758,13,3,2,0,3,2,0
34.563,3669.724771,13,3,1,1,2,2,1
36.178,16590.80758,13,3,1,1,2,2,1
51.797,11834.86239,13,3,2,1,3,2,0
44.337,40242.16524,13,3,1,1,4,2,0
52.704,18974.35897,13,3,2,0,1,4,0
46.396,19403.66973,13,3,1,0,2,2,1
30.571,19403.66973,13,3,2,1,2,2,0
57.875,37709.40171,13,3,2,0,4,4,0
48.849,24273.50427,13,3,1,1,3,2,0
8.35,59449.54128,13,3,2,0,1,1,0
47.819,1628.440367,13,3,1,0,1,2,1
44.723,59449.54128,13,3,2,0,1,2,0
43.485,59449.54128,13,3,1,1,2,2,0
57.81,37339.44954,13,3,1,1,1,4,0
55.984,27550.45872,13,3,2,0,1,2,0
30.234,27550.45872,13,3,2,0,5,2,0
44.988,1628.440367,13,3,2,0,1,2,0
39.488,7844.036697,13,3,2,0,1,2,0
56.397,5298.165138,13,3,1,1,2,2,1
51.11,5298.165138,13,3,2,0,1,2,0
38.924,53860.39886,13,3,2,1,3,2,0
61.142,15504.58716,13,3,1,1,1,2,1
42.303,17580.27523,13,3,1,1,1,2,1
45.24,28205.12821,13,3,2,1,3,2,0
45.848,28205.12821,13,3,1,1,4,2,1
58.694,22018.34862,13,3,1,1,1,2,1
56.022,22018.34862,13,3,2,0,1,2,0
52.504,10321.10092,13,3,1,0,2,2,1
40.966,31726.49573,13,3,1,1,4,2,0
59.808,31726.49573,13,3,2,0,1,4,0
35.409,42507.12251,13,3,2,0,3,2,0
48.041,35612.53561,13,3,1,1,3,2,0
46.026,35612.53561,13,3,2,0,3,2,0
51.838,19770.6422,13,3,1,1,1,2,1
49.04,20036.69725,13,3,2,1,2,2,0
66.85,19444.95413,13,3,1,0,1,2,1
59.288,12232.4159,13,3,2,0,1,2,0
60.682,12232.4159,13,3,1,0,1,2,1
68.753,12947.24771,13,3,2,0,1,2,0
72.827,12947.24771,13,3,1,0,1,2,1
72.397,23211.00917,13,3,2,0,1,2,0
67.055,29431.19266,13,3,2,1,1,4,0
38.188,2477.06422,13,3,1,1,2,2,1
34.648,2477.06422,13,3,2,0,1,2,0
52.016,642.2018349,13,3,1,0,1,2,1
50.639,642.2018349,13,3,2,0,2,2,0
64.304,18318.04281,13,3,2,0,1,2,0
68.693,18318.04281,13,3,1,0,2,2,1
55.595,12813.45566,13,3,2,0,1,2,0
57.733,12813.45566,13,3,1,0,3,2,0
53.914,6693.577982,13,3,2,0,1,2,0
59.247,10497.24771,13,3,1,0,1,2,1
55.209,10497.24771,13,3,2,0,1,2,0
76.392,9380,13,3,1,1,1,2,1
67.146,9380,13,3,2,0,1,2,0
52.329,20030.58104,13,3,1,1,3,2,1
51.154,20030.58104,13,3,2,0,2,2,0
68.049,24038.53211,13,3,1,1,1,2,1
58.875,3983.180428,13,3,2,0,1,2,0
70.604,3983.180428,13,3,1,0,2,2,1
64.43,6073.394495,13,3,1,1,1,2,1
62.007,6073.394495,13,3,2,0,1,2,0
56.178,23579.81651,13,3,2,0,1,2,0
32.219,23579.81651,13,3,2,0,2,2,0
50.322,10752.29358,13,3,1,0,2,2,1
58.22,23688.07339,13,3,1,0,1,2,0
53.062,15908.25688,13,3,2,0,1,2,0
54.023,23688.07339,13,3,2,0,1,2,0
56.531,6341.284404,13,3,1,1,1,2,0
74.204,42842.20184,13,3,1,1,1,2,1
64.876,42842.20184,13,3,2,0,1,2,0
69.065,2027.522936,13,3,1,0,1,2,1
62.374,2027.522936,13,3,2,1,1,2,0
46.1,24006.11621,13,3,2,0,1,2,0
66.412,9577.981651,13,3,1,1,1,2,1
67.318,58504.77064,13,3,2,0,1,2,0
71.743,58504.77064,13,3,1,0,1,2,1
57.906,15412.84404,13,3,1,1,3,2,0
52.613,15412.84404,13,3,2,0,3,2,0
60.846,38062.38532,13,3,2,0,1,2,0
48.09,1926.605505,13,3,2,0,1,2,0
70.064,3396.024465,13,3,1,0,1,2,1
64.167,3396.024465,13,3,2,0,1,2,0
43.305,3396.024465,13,3,2,0,1,2,0
38.256,2660.550459,13,3,2,0,1,2,0
53.265,5107.033639,13,3,2,0,1,2,0
8.126,5107.033639,13,3,2,0,1,1,0
68.049,4587.155963,13,3,1,1,1,2,0
65.473,4587.155963,13,3,2,0,1,2,0
64.356,31070.33639,13,3,1,1,1,2,0
56.977,31070.33639,13,3,2,0,1,2,0
66.869,10185.77982,13,3,2,0,1,2,0
70.875,10185.77982,13,3,1,1,2,2,1
7.184,10185.77982,13,3,1,0,1,1,0
10.491,10185.77982,13,3,2,0,1,1,0
46.623,12190.36697,13,3,2,0,1,2,0
47.151,31009.17431,13,3,1,1,2,2,1
45.977,31009.17431,13,3,2,0,1,2,0
69.051,16128.89908,13,3,1,1,2,2,1
66.557,16128.89908,13,3,2,0,1,2,0
40.159,10280.73395,13,3,2,1,3,2,0
59.346,12550.45872,13,3,1,1,1,2,1
52.906,12550.45872,13,3,2,0,2,2,0
68.359,15412.84404,13,3,1,0,2,2,0
65.216,15412.84404,13,3,2,0,1,2,0
63.967,535.1681957,13,3,2,0,1,4,0
66.245,8381.651376,13,3,1,0,1,2,0
8.704,8381.651376,13,3,1,0,1,1,0
63.507,8381.651376,13,3,2,0,1,2,0
67.151,6331.804281,13,3,1,1,1,2,0
62.669,6331.804281,13,3,2,1,1,2,0
66.812,5601.834862,13,3,1,1,1,2,1
65.292,5601.834862,13,3,2,0,1,2,0
63.573,24801.22324,13,3,1,1,1,2,1
60.337,24801.22324,13,3,2,0,1,2,0
52.767,23012.23242,13,3,2,0,1,2,0
12.123,1834.862385,13,3,2,0,1,1,0
71.691,9739.143731,13,3,2,0,2,4,0
49.142,9739.143731,13,3,1,1,1,1,1
64,53669.72477,13,3,1,1,2,2,1
52.674,2847.706422,13,3,1,1,1,2,1
8.679,8646.788991,13,3,2,0,1,1,0
27.351,8646.788991,13,3,2,0,2,2,0
60.082,17334.86239,13,3,1,1,1,2,0
50.281,23179.2735,13,3,2,0,2,2,0
31.105,29116.80912,13,3,2,0,5,2,0
30.817,29116.80912,13,3,1,0,5,2,0
41.202,42592.59259,13,3,1,1,4,2,0
40.003,24005.69801,13,3,1,1,4,2,1
39.091,24005.69801,13,3,2,1,4,2,0
54.234,42991.45299,13,3,2,1,3,2,0
30.869,31168.09117,13,3,1,1,5,2,1
21.227,756.4102564,13,3,2,1,5,1,0
39.975,37321.93732,13,3,1,1,4,2,0
36.682,37321.93732,13,3,2,1,4,2,0
38.059,32863.24786,13,3,2,1,4,2,0
39.995,18974.35897,13,3,2,1,2,2,0
47.466,52307.69231,13,3,1,1,4,2,0
52.602,31794.8718,13,3,1,0,3,2,1
64.589,6289.308176,3,3,1,0,1,2,1
8.917,6289.308176,3,3,2,0,1,1,0
10.007,20927.98489,3,3,1,0,1,1,0
33.763,20125.78616,3,3,2,1,4,2,0
35.964,20125.78616,3,3,1,1,4,2,0
58.16,22759.81258,3,3,1,1,3,2,1
52.364,7132.075472,3,3,2,0,3,2,0
39.748,6653.628447,3,3,2,0,5,2,0
44.312,38050.31447,3,3,2,1,4,2,0
48.939,38050.31447,3,3,1,1,2,2,0
42.801,39534.5912,3,3,2,1,5,2,0
46.198,-18867.92453,3,3,1,1,2,2,1
42.152,-18867.92453,3,3,2,1,2,2,0
16.841,-18867.92453,3,3,2,0,3,1,0
36.244,192345.912,3,3,1,1,1,2,0
36.23,192345.912,3,3,2,1,4,2,0
7.474,192345.912,3,3,1,0,1,1,0
52.246,27421.38365,3,3,1,1,5,2,0
61.142,47900.9434,3,3,2,0,4,2,0
60.646,47900.9434,3,3,1,1,5,2,0
47.751,24622.64151,3,3,1,0,1,2,0
24.66,59198.11321,3,3,2,0,5,2,0
31.978,18396.22642,3,3,2,0,4,2,0
62.538,15849.0566,3,3,1,0,1,2,1
14.489,15849.0566,3,3,2,0,2,1,0
57.681,23270.44025,3,3,1,0,3,2,1
55.91,23270.44025,3,3,2,0,4,2,0
41.752,10220.12579,3,3,2,0,1,2,0
19.417,10220.12579,3,3,1,0,4,1,0
18.94,10220.12579,3,3,2,0,4,1,0
11.116,25283.01887,3,3,2,0,1,1,0
60.986,11761.00629,3,3,2,0,1,4,0
67.236,24433.96226,3,3,1,1,3,2,0
58.732,0,3,3,2,0,1,2,0
60.668,6684,3,3,1,1,1,2,1
64.953,60,3,3,2,0,1,2,0
44.58,60,3,3,2,0,1,2,0
5.511,50,3,3,1,0,1,1,0
63.88,1850,3,3,1,1,1,2,1
59.973,1300,3,3,2,0,1,2,0
52.318,2160,3,3,2,0,1,2,0
71.964,2706.666667,3,3,1,1,1,2,1
30.899,2160,3,3,1,0,2,2,1
80.567,12500,3,3,2,0,1,4,0
62.404,1850,3,3,2,0,1,2,0
51.064,2961.666667,3,3,2,0,2,2,0
71.499,2706.666667,3,3,2,0,1,2,0
27.414,884,3,3,2,1,4,2,0
43.932,17200,3,3,2,0,1,2,0
45.566,12500,3,3,2,0,1,2,0
25.722,15000,3,3,1,1,2,1,1
41.99,17200,3,3,1,1,1,2,1
4.986,0,3,3,2,0,1,1,0
35.452,50,3,3,1,0,2,2,0
20.635,3780,3,3,2,0,4,1,0
27.554,9464,3,3,2,0,2,2,0
15.652,1373.333333,3,3,2,0,2,1,0
42.658,1373.333333,3,3,1,1,2,2,1
51.055,2961.666667,3,3,1,1,1,2,1
31.168,0,3,3,2,0,2,1,0
39.058,33666.66667,3,3,1,0,5,2,0
11.611,33666.66667,3,3,2,0,1,1,0
32.816,18000,3,3,2,0,4,2,0
43.047,18000,3,3,2,0,4,2,0
67.756,36000,3,3,1,0,4,2,0
66.037,22800,3,3,2,0,1,4,0
45.467,21600,3,3,1,0,4,2,1
65.314,20970,3,3,2,0,1,2,0
11.061,20970,3,3,2,0,1,1,0
44.216,20970,3,3,2,0,4,2,0
43.644,24000,3,3,1,0,4,3,0
52.977,24000,3,3,1,1,1,2,0
76.934,12000,3,3,1,0,4,2,0
74.741,12000,3,3,2,0,2,2,0
35.05,33666.66667,3,3,2,0,5,2,0
43.014,5660.377359,3,3,2,0,2,2,0
7.116,15853.77359,3,3,1,0,1,1,0
50.976,10691.8239,3,3,2,0,2,2,0
63.614,3.144654088,3,3,1,0,1,2,0
65.049,10943.39623,3,3,1,1,2,2,0
44.545,10754.71698,3,3,2,0,2,2,0
47.365,10754.71698,3,3,1,1,2,2,0
35.129,22024.17657,3,3,2,0,5,3,0
67.702,42577.35849,3,3,1,1,4,2,1
37.848,15405.66038,3,3,1,1,5,2,0
67.069,15405.66038,3,3,2,0,1,2,0
43.014,22138.36478,3,3,2,1,5,2,0
43.797,22138.36478,3,3,1,0,4,2,1
43.458,18150.9434,3,3,1,1,5,2,0
42.511,25660.37736,3,3,2,0,5,2,0
33.832,14745.28302,3,3,1,1,4,2,0
29.054,6000,3,3,1,1,2,2,1
38.612,3619.8,3,3,2,0,2,2,0
9.788,3619.8,3,3,2,0,1,1,0
44.101,14333.33333,3,3,1,0,5,2,1
41.681,14333.33333,3,3,2,0,4,2,0
38.245,25849.66667,3,3,1,0,3,1,0
36.526,7125,3,3,1,1,5,2,1
47.581,7358.333333,3,3,1,0,2,2,0
15.88,7358.333333,3,3,1,0,2,1,0
39.63,3374.333333,3,3,2,0,1,2,0
43.075,2486,3,3,1,1,3,2,1
13.448,2991.666667,3,3,1,0,2,1,0
40.561,3074.333333,3,3,1,1,2,2,1
42.292,3074.333333,3,3,2,0,2,2,0
36.925,12775.5,3,3,2,0,3,2,0
29.216,23240,3,3,1,0,2,2,1
27.384,23240,3,3,2,0,4,2,0
42.899,44333.33333,3,3,1,1,3,2,1
43.135,18250,3,3,1,0,4,2,0
20.011,18250,3,3,1,0,2,1,0
15.173,18250,3,3,1,0,2,1,0
28.041,59000,3,3,1,0,2,2,1
23.387,36579.2381,3,3,1,1,4,1,1
39.644,28225,3,3,1,1,4,2,1
34.212,22666.66667,3,3,1,0,5,2,0
51.127,20600,3,3,1,1,1,2,1
26.127,20600,3,3,2,0,2,2,0
45.473,13600,3,3,1,0,2,2,1
22.212,13600,3,3,1,0,2,1,1
22.984,19100,3,3,2,0,5,1,0
52.734,15625,3,3,2,0,1,2,0
47.981,7575,3,3,1,1,4,2,1
7.37,7575,3,3,2,0,1,1,0
52.646,36325,3,3,1,1,3,2,1
50.56,21805.5,3,3,1,1,1,2,1
29.3,21805.5,3,3,1,1,4,2,1
40.044,18339.62264,3,3,1,0,4,2,1
37.982,18339.62264,3,3,2,0,4,2,0
46.439,29329.64441,3,3,1,1,3,2,1
34.716,20433.96226,3,3,2,0,3,2,0
59.699,32752.33833,3,3,1,1,1,2,1
45.807,21451.4096,3,3,1,0,2,2,1
26.423,38773.58491,3,3,2,0,5,1,0
51.535,68553.45912,3,3,2,0,3,2,0
43.264,127489.7744,3,3,1,1,3,2,1
45.175,24889.93711,3,3,1,1,4,2,1
37.421,24889.93711,3,3,2,0,5,2,0
10.001,641.509434,3,3,1,0,1,1,0
59.001,22743.69053,3,3,2,0,1,2,0
40.928,13584.90566,3,3,2,0,5,2,0
64.934,42577.35849,3,3,2,0,2,2,0
42.051,25786.16352,3,3,1,1,4,2,0
39.943,25786.16352,3,3,2,1,4,2,0
28.298,20597.48428,3,3,2,1,5,2,0
26.053,20179.24528,3,3,2,0,5,2,0
25.81,20179.24528,3,3,1,1,5,2,0
33.908,21603.77359,3,3,1,1,4,2,1
36.83,21603.77359,3,3,2,0,5,2,0
39.337,34528.30189,3,3,2,1,4,2,0
43.877,21855.34591,3,3,2,1,3,2,0
39.923,19811.32076,3,3,1,1,4,2,1
64.715,19811.32076,3,3,2,0,1,3,0
37.164,25446.54088,3,3,1,0,5,2,0
32.986,25446.54088,3,3,2,1,5,2,0
57.44,11674.5283,3,3,1,1,4,2,1
53.062,29340.8805,3,3,1,1,3,2,0
49.295,29340.8805,3,3,2,0,3,2,0
41.952,24150.9434,3,3,2,1,5,2,0
44.183,14795.59748,3,3,1,1,5,2,1
33.525,16823.89937,3,3,1,1,5,2,0
32.797,-3000,3,3,1,1,2,2,0
33.875,6000,3,3,1,1,2,2,0
41.462,600,3,3,1,1,2,2,1
39.997,600,3,3,2,0,1,2,0
69.815,11533.33333,3,3,1,1,2,2,0
64.03,11533.33333,3,3,2,0,1,2,0
61.473,0,3,3,1,1,1,2,0
35.838,8750,3,3,2,0,1,2,0
47.463,36000,3,3,1,1,1,2,1
41.185,20020,3,3,1,1,1,2,0
42.522,15533.33333,3,3,2,0,4,2,0
41.517,14833.33333,3,3,1,0,3,2,1
29.008,2133.333333,3,3,1,1,2,2,1
45.013,7933.333333,3,3,1,1,3,2,1
10.497,22024.17657,3,3,2,0,1,1,0
38.894,19200,3,3,2,0,1,2,0
24.433,13600,3,3,1,1,1,2,1
58.16,9000,3,3,1,1,1,4,1
7.003,9000,3,3,1,0,1,1,0
31.107,18400,3,3,2,0,3,2,0
45.799,11600,3,3,1,1,5,2,1
40.925,11600,3,3,2,0,1,2,0
44.531,4500,3,3,1,1,1,2,1
39.283,12292,3,3,2,1,1,2,0
60.575,24016.66667,3,3,1,1,1,2,1
58.401,8000,3,3,2,0,1,2,0
44.769,3210,3,3,1,1,1,2,1
60.329,66000,3,3,1,0,1,2,1
59.589,4450,3,3,1,1,1,2,1
52.463,4450,3,3,2,0,1,2,0
7.406,4450,3,3,2,0,1,1,0
44.402,7006.666667,3,3,1,0,1,2,1
43.025,7006.666667,3,3,2,0,1,2,0
51.611,500,3,3,1,1,1,2,1
52.145,5200,3,3,1,1,1,2,1
49.771,5200,3,3,2,0,1,2,0
38.272,22398.75,3,3,1,1,2,2,0
35.08,22398.75,3,3,2,0,2,2,0
7.554,22398.75,3,3,1,0,1,1,0
30.935,48166.66667,3,3,1,1,2,2,0
42.812,16050,3,3,2,0,2,2,0
7.129,14725,3,3,1,0,1,1,0
13.101,14725,3,3,1,0,2,1,0
13.046,10100,3,3,1,0,2,1,0
39.305,10100,3,3,2,1,2,2,0
43.485,10100,3,3,1,1,2,2,1
51.578,45300,3,3,1,1,3,2,1
36.211,7224.666667,3,3,2,0,2,2,0
8.205,1592.25,3,3,1,0,1,1,0
34.875,1592.25,3,3,1,1,2,2,0
36.214,1592.25,3,3,2,0,3,2,0
29.604,23704,3,3,2,0,2,2,0
34.127,23704,3,3,1,1,2,2,0
8.345,27633.33333,3,3,2,0,1,1,0
7.146,17984.66667,3,3,1,0,1,1,0
32.381,17984.66667,3,3,1,1,2,2,1
32.038,26615.66667,3,3,2,0,5,2,0
33.018,26615.66667,3,3,1,1,2,2,1
38.423,19000,3,3,1,1,5,2,1
50.708,24200,3,3,2,0,2,2,0
11.663,4625,3,3,2,0,1,1,0
43.86,4625,3,3,1,0,4,2,0
7.592,14333.33333,3,3,1,0,1,1,0
31.337,14333.33333,3,3,2,1,4,2,0
41.933,23200,3,3,1,0,1,2,0
39.997,10125,3,3,1,1,1,2,1
40.26,10125,3,3,2,0,3,2,0
8.318,17707.25,3,3,2,0,1,1,0
25.823,53366.66667,3,3,2,0,2,2,0
32.501,24333.33333,3,3,2,0,1,2,0
41.626,24333.33333,3,3,1,0,2,2,1
34.831,28300,3,3,1,1,1,2,1
28.394,11614.75,3,3,2,0,2,2,0
31.28,11614.75,3,3,1,1,2,2,1
30.812,15142.8,3,3,2,0,2,2,0
8.337,15142.8,3,3,2,0,1,1,0
42.519,20919.66667,3,3,1,1,1,2,1
13.511,9525,3,3,1,0,2,1,0
7.806,6204.666667,3,3,2,0,1,1,0
24.835,31876.33333,3,3,2,1,2,2,0
32.89,31876.33333,3,3,1,1,2,2,0
32.501,19283.01887,3,3,2,0,5,2,0
33.741,19283.01887,3,3,1,1,5,2,0
63.732,29245.28302,3,3,2,0,1,2,0
30.185,24932.07547,3,3,1,1,2,2,1
26.582,24932.07547,3,3,2,0,3,2,0
57.826,24932.07547,3,3,2,0,1,2,0
33.763,27635.22013,3,3,2,1,5,2,0
34.505,27635.22013,3,3,1,1,2,2,1
30.598,43389.93711,3,3,2,1,2,2,0
11.628,17924.5283,3,3,1,0,1,1,0
38.916,17924.5283,3,3,2,0,2,2,0
41.777,17924.5283,3,3,1,0,2,2,1
33.733,15283.01887,3,3,2,0,2,2,0
33.495,11320.75472,3,3,1,1,2,2,1
27.061,11320.75472,3,3,2,0,4,2,0
58.376,11900.9434,3,3,1,1,1,2,1
58.004,11900.9434,3,3,2,0,1,2,0
43.715,18905.66038,3,3,1,1,5,2,1
40.296,18905.66038,3,3,2,1,4,2,0
29.911,12641.50943,3,3,1,1,2,2,1
30.086,12641.50943,3,3,2,0,3,2,0
39.006,47238.99371,3,3,1,1,1,2,1
11.592,18150.9434,3,3,2,0,1,1,0
34.127,37930.81761,3,3,1,1,4,2,1
32.542,22484.27673,3,3,2,0,5,2,0
36.074,22484.27673,3,3,1,1,2,2,1
8.367,38993.71069,3,3,1,0,1,1,0
45.131,20500,3,3,1,1,1,2,1
45.396,20500,3,3,2,0,2,2,0
39.351,16362.5,3,3,1,1,2,2,1
38.639,0,3,3,2,0,4,2,0
9.3,8136.75,3,3,1,0,1,1,0
15.477,25983.33333,3,3,1,0,2,1,0
42.746,25983.33333,3,3,2,0,2,2,0
42.888,25983.33333,3,3,1,1,2,2,1
7.458,14730.66667,3,3,2,0,1,1,0
30.886,14730.66667,3,3,2,0,4,2,0
32.994,14730.66667,3,3,1,0,3,2,1
44.671,9435,3,3,1,1,1,2,1
45.637,9435,3,3,2,0,2,2,0
52.986,3761.75,3,3,1,0,1,2,1
40.172,16915.66667,3,3,1,1,2,2,1
33.744,13584.90566,3,3,1,1,5,2,1
48.624,28100,3,3,2,0,1,2,0
44.994,28100,3,3,1,1,2,2,1
52.367,14133.33333,3,3,2,0,1,2,0
52.531,14133.33333,3,3,1,1,2,2,1
39.986,30700,3,3,2,0,3,2,0
43.647,30700,3,3,1,1,2,2,1
